support,itemsets
0.11115214180206795,"frozenset({'e', 'b', 'k', 'c', 'y', 's', 'o', 'v', 'n'})"
0.11115214180206795,"frozenset({'e', 'f', 'b', 'k', 'c', 'y', 's', 'p', 'v'})"
0.11115214180206795,"frozenset({'e', 'f', 'b', 'k', 'c', 'y', 's', 'o', 'v'})"
0.11115214180206795,"frozenset({'e', 'b', 'k', 'c', 'y', 's', 'p', 'o', 'v'})"
0.11115214180206795,"frozenset({'e', 'f', 'b', 'k', 'c', 'y', 's', 'p', 'v', 'n'})"
0.11115214180206795,"frozenset({'e', 'f', 'b', 'k', 'c', 'y', 's', 'o', 'v', 'n'})"
0.11115214180206795,"frozenset({'e', 'b', 'k', 'c', 'y', 's', 'p', 'o', 'v', 'n'})"
0.11115214180206795,"frozenset({'e', 'f', 'b', 'k', 'c', 'y', 's', 'p', 'o', 'v'})"
0.11115214180206795,"frozenset({'e', 'f', 'b', 'k', 'c', 'y', 's', 'p', 'o', 'v', 'n'})"
0.11004431314623338,"frozenset({'e', 'b', 'k', 'y', 's', 'w', 'v', 'n'})"
0.11004431314623338,"frozenset({'e', 'f', 'b', 'k', 'y', 's', 'w', 'v'})"
0.11004431314623338,"frozenset({'e', 'b', 'k', 'y', 's', 'p', 'w', 'v'})"
0.11004431314623338,"frozenset({'e', 'b', 'k', 'y', 's', 'w', 'o', 'v'})"
0.10967503692762186,"frozenset({'e', 'b', 'k', 'c', 'y', 's', 'w', 'v'})"
0.11004431314623338,"frozenset({'e', 'f', 'b', 'k', 'y', 's', 'w', 'v', 'n'})"
0.11004431314623338,"frozenset({'e', 'b', 'k', 'y', 's', 'p', 'w', 'v', 'n'})"
0.11004431314623338,"frozenset({'e', 'b', 'k', 'y', 's', 'w', 'o', 'v', 'n'})"
0.10967503692762186,"frozenset({'e', 'b', 'k', 'c', 'y', 's', 'w', 'v', 'n'})"
0.11004431314623338,"frozenset({'e', 'f', 'b', 'k', 'y', 's', 'p', 'w', 'v'})"
0.11004431314623338,"frozenset({'e', 'f', 'b', 'k', 'y', 's', 'w', 'o', 'v'})"
0.10967503692762186,"frozenset({'e', 'f', 'b', 'k', 'c', 'y', 's', 'w', 'v'})"
0.11004431314623338,"frozenset({'e', 'b', 'k', 'y', 's', 'p', 'w', 'o', 'v'})"
0.10967503692762186,"frozenset({'e', 'b', 'k', 'c', 'y', 's', 'p', 'w', 'v'})"
0.10967503692762186,"frozenset({'e', 'b', 'k', 'c', 'y', 's', 'w', 'o', 'v'})"
0.11004431314623338,"frozenset({'e', 'f', 'b', 'k', 'y', 's', 'p', 'w', 'v', 'n'})"
0.11004431314623338,"frozenset({'e', 'f', 'b', 'k', 'y', 's', 'w', 'o', 'v', 'n'})"
0.10967503692762186,"frozenset({'e', 'f', 'b', 'k', 'c', 'y', 's', 'w', 'v', 'n'})"
0.11004431314623338,"frozenset({'e', 'b', 'k', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.10967503692762186,"frozenset({'e', 'b', 'k', 'c', 'y', 's', 'p', 'w', 'v', 'n'})"
0.10967503692762186,"frozenset({'e', 'b', 'k', 'c', 'y', 's', 'w', 'o', 'v', 'n'})"
0.11004431314623338,"frozenset({'e', 'f', 'b', 'k', 'y', 's', 'p', 'w', 'o', 'v'})"
0.10967503692762186,"frozenset({'e', 'f', 'b', 'k', 'c', 'y', 's', 'p', 'w', 'v'})"
0.10967503692762186,"frozenset({'e', 'f', 'b', 'k', 'c', 'y', 's', 'w', 'o', 'v'})"
0.10967503692762186,"frozenset({'e', 'b', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v'})"
0.11004431314623338,"frozenset({'e', 'f', 'b', 'k', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.10967503692762186,"frozenset({'e', 'f', 'b', 'k', 'c', 'y', 's', 'p', 'w', 'v', 'n'})"
0.10967503692762186,"frozenset({'e', 'f', 'b', 'k', 'c', 'y', 's', 'w', 'o', 'v', 'n'})"
0.10967503692762186,"frozenset({'e', 'b', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.10967503692762186,"frozenset({'e', 'f', 'b', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v'})"
0.10967503692762186,"frozenset({'e', 'f', 'b', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'w', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'p', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'w', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'w', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'w', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'p', 'w', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'w', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'p', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'p', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'p', 'v'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'p', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'w', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'w', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'w', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'w', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'p', 'w', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'w', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'p', 'w', 'v'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'w', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'p', 'w', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'p', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'v'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'p', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'p', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'p', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'p', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'w', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'w', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'v'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'w', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'p', 'w', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'w', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'p', 'w', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'p', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'p', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'w', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'o', 'v', 'n'})"
0.10930576070901034,"frozenset({'e', 'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.1292466765140325,"frozenset({'b', 'k', 'y', 's', 'v', 'n'})"
0.1292466765140325,"frozenset({'f', 'b', 'k', 'y', 's', 'v'})"
0.1292466765140325,"frozenset({'b', 'k', 'y', 's', 'p', 'v'})"
0.1292466765140325,"frozenset({'b', 'k', 'y', 's', 'o', 'v'})"
0.12887740029542097,"frozenset({'b', 'k', 'c', 'y', 's', 'v'})"
0.1277695716395864,"frozenset({'b', 'k', 'y', 's', 'w', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'v'})"
0.1292466765140325,"frozenset({'f', 'b', 'k', 'y', 's', 'v', 'n'})"
0.1292466765140325,"frozenset({'f', 'b', 'k', 'y', 's', 'p', 'v'})"
0.1292466765140325,"frozenset({'b', 'k', 'y', 's', 'p', 'v', 'n'})"
0.1292466765140325,"frozenset({'f', 'b', 'k', 'y', 's', 'p', 'v', 'n'})"
0.1292466765140325,"frozenset({'b', 'k', 'y', 's', 'p', 'o', 'v'})"
0.1292466765140325,"frozenset({'f', 'b', 'k', 'y', 's', 'o', 'v'})"
0.1292466765140325,"frozenset({'b', 'k', 'y', 's', 'o', 'v', 'n'})"
0.1292466765140325,"frozenset({'f', 'b', 'k', 'y', 's', 'p', 'o', 'v'})"
0.1292466765140325,"frozenset({'b', 'k', 'y', 's', 'p', 'o', 'v', 'n'})"
0.1292466765140325,"frozenset({'f', 'b', 'k', 'y', 's', 'o', 'v', 'n'})"
0.1292466765140325,"frozenset({'f', 'b', 'k', 'y', 's', 'p', 'o', 'v', 'n'})"
0.12887740029542097,"frozenset({'b', 'k', 'c', 'y', 's', 'o', 'v'})"
0.12887740029542097,"frozenset({'b', 'k', 'c', 'y', 's', 'p', 'v'})"
0.12887740029542097,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'v'})"
0.12887740029542097,"frozenset({'b', 'k', 'c', 'y', 's', 'v', 'n'})"
0.12887740029542097,"frozenset({'b', 'k', 'c', 'y', 's', 'p', 'o', 'v'})"
0.12887740029542097,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'o', 'v'})"
0.12887740029542097,"frozenset({'b', 'k', 'c', 'y', 's', 'o', 'v', 'n'})"
0.12887740029542097,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'p', 'v'})"
0.12887740029542097,"frozenset({'b', 'k', 'c', 'y', 's', 'p', 'v', 'n'})"
0.12887740029542097,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'v', 'n'})"
0.12887740029542097,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'p', 'o', 'v'})"
0.12887740029542097,"frozenset({'b', 'k', 'c', 'y', 's', 'p', 'o', 'v', 'n'})"
0.12887740029542097,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'o', 'v', 'n'})"
0.12887740029542097,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'p', 'v', 'n'})"
0.12887740029542097,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'p', 'o', 'v', 'n'})"
0.1277695716395864,"frozenset({'b', 'k', 'y', 's', 'w', 'o', 'v'})"
0.1277695716395864,"frozenset({'b', 'k', 'y', 's', 'p', 'w', 'v'})"
0.1277695716395864,"frozenset({'f', 'b', 'k', 'y', 's', 'w', 'v'})"
0.1277695716395864,"frozenset({'b', 'k', 'y', 's', 'w', 'v', 'n'})"
0.1274002954209749,"frozenset({'b', 'k', 'c', 'y', 's', 'w', 'v'})"
0.1277695716395864,"frozenset({'b', 'k', 'y', 's', 'p', 'w', 'o', 'v'})"
0.1277695716395864,"frozenset({'f', 'b', 'k', 'y', 's', 'w', 'o', 'v'})"
0.1277695716395864,"frozenset({'b', 'k', 'y', 's', 'w', 'o', 'v', 'n'})"
0.1274002954209749,"frozenset({'b', 'k', 'c', 'y', 's', 'w', 'o', 'v'})"
0.1277695716395864,"frozenset({'f', 'b', 'k', 'y', 's', 'p', 'w', 'v'})"
0.1277695716395864,"frozenset({'b', 'k', 'y', 's', 'p', 'w', 'v', 'n'})"
0.1274002954209749,"frozenset({'b', 'k', 'c', 'y', 's', 'p', 'w', 'v'})"
0.1277695716395864,"frozenset({'f', 'b', 'k', 'y', 's', 'w', 'v', 'n'})"
0.1274002954209749,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'w', 'v'})"
0.1274002954209749,"frozenset({'b', 'k', 'c', 'y', 's', 'w', 'v', 'n'})"
0.1277695716395864,"frozenset({'f', 'b', 'k', 'y', 's', 'p', 'w', 'o', 'v'})"
0.1277695716395864,"frozenset({'b', 'k', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.1274002954209749,"frozenset({'b', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v'})"
0.1277695716395864,"frozenset({'f', 'b', 'k', 'y', 's', 'w', 'o', 'v', 'n'})"
0.1274002954209749,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'w', 'o', 'v'})"
0.1274002954209749,"frozenset({'b', 'k', 'c', 'y', 's', 'w', 'o', 'v', 'n'})"
0.1277695716395864,"frozenset({'f', 'b', 'k', 'y', 's', 'p', 'w', 'v', 'n'})"
0.1274002954209749,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'p', 'w', 'v'})"
0.1274002954209749,"frozenset({'b', 'k', 'c', 'y', 's', 'p', 'w', 'v', 'n'})"
0.1274002954209749,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'w', 'v', 'n'})"
0.1277695716395864,"frozenset({'f', 'b', 'k', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.1274002954209749,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v'})"
0.1274002954209749,"frozenset({'b', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.1274002954209749,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'w', 'o', 'v', 'n'})"
0.1274002954209749,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'p', 'w', 'v', 'n'})"
0.1274002954209749,"frozenset({'f', 'b', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'w', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'o', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'p', 'v'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'v', 'n'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'w', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'w', 'o', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'p', 'w', 'v'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'w', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'w', 'v', 'n'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'o', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'p', 'v'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'v', 'n'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'p', 'o', 'v'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'o', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'p', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'p', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'v', 'n'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'w', 'o', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'v'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'w', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'w', 'v', 'n'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'p', 'w', 'o', 'v'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'w', 'o', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'w', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'p', 'w', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'p', 'w', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'w', 'v', 'n'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'p', 'o', 'v'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'o', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'p', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'p', 'o', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'p', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'p', 'v', 'n'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'w', 'o', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'w', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'w', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'p', 'w', 'o', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'w', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'p', 'w', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'o', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'p', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'p', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v'})"
0.12703101920236337,"frozenset({'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'w', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'o', 'v', 'n'})"
0.12703101920236337,"frozenset({'f', 'b', 't', 'k', 'c', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.1967011324470704,"frozenset({'b', 'y', 's', 'p', 'v'})"
0.1967011324470704,"frozenset({'f', 'b', 'y', 's', 'v'})"
0.1967011324470704,"frozenset({'b', 'y', 's', 'v', 'n'})"
0.1912850812407681,"frozenset({'b', 'y', 's', 'o', 'v'})"
0.19079271294928607,"frozenset({'b', 'y', 's', 'w', 'v'})"
0.1896848842934515,"frozenset({'b', 'c', 'y', 's', 'v'})"
0.1967011324470704,"frozenset({'f', 'b', 'y', 's', 'p', 'v'})"
0.1967011324470704,"frozenset({'f', 'b', 'y', 's', 'v', 'n'})"
0.1967011324470704,"frozenset({'b', 'y', 's', 'p', 'v', 'n'})"
0.1967011324470704,"frozenset({'f', 'b', 'y', 's', 'p', 'v', 'n'})"
0.1912850812407681,"frozenset({'b', 'y', 's', 'o', 'v', 'n'})"
0.1912850812407681,"frozenset({'f', 'b', 'y', 's', 'o', 'v'})"
0.1912850812407681,"frozenset({'b', 'y', 's', 'p', 'o', 'v'})"
0.1912850812407681,"frozenset({'f', 'b', 'y', 's', 'o', 'v', 'n'})"
0.1912850812407681,"frozenset({'b', 'y', 's', 'p', 'o', 'v', 'n'})"
0.1912850812407681,"frozenset({'f', 'b', 'y', 's', 'p', 'o', 'v'})"
0.1912850812407681,"frozenset({'f', 'b', 'y', 's', 'p', 'o', 'v', 'n'})"
0.19079271294928607,"frozenset({'b', 'y', 's', 'w', 'v', 'n'})"
0.19079271294928607,"frozenset({'f', 'b', 'y', 's', 'w', 'v'})"
0.19079271294928607,"frozenset({'b', 'y', 's', 'p', 'w', 'v'})"
0.18537666174298376,"frozenset({'b', 'y', 'o', 's', 'w', 'v'})"
0.19079271294928607,"frozenset({'f', 'b', 'y', 's', 'w', 'v', 'n'})"
0.19079271294928607,"frozenset({'b', 'y', 's', 'p', 'w', 'v', 'n'})"
0.18537666174298376,"frozenset({'b', 'y', 's', 'w', 'o', 'v', 'n'})"
0.19079271294928607,"frozenset({'f', 'b', 'y', 's', 'p', 'w', 'v'})"
0.18537666174298376,"frozenset({'f', 'b', 'y', 's', 'w', 'o', 'v'})"
0.18537666174298376,"frozenset({'b', 'y', 's', 'p', 'w', 'o', 'v'})"
0.19079271294928607,"frozenset({'f', 'b', 'y', 's', 'p', 'w', 'v', 'n'})"
0.18537666174298376,"frozenset({'f', 'b', 'y', 's', 'w', 'o', 'v', 'n'})"
0.18537666174298376,"frozenset({'b', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.18537666174298376,"frozenset({'f', 'b', 'y', 's', 'p', 'w', 'o', 'v'})"
0.18537666174298376,"frozenset({'f', 'b', 'y', 's', 'p', 'w', 'o', 'v', 'n'})"
0.1896848842934515,"frozenset({'b', 'c', 'y', 's', 'v', 'n'})"
0.1896848842934515,"frozenset({'f', 'b', 'c', 'y', 's', 'v'})"
0.1896848842934515,"frozenset({'b', 'c', 'y', 's', 'p', 'v'})"
0.1842688330871492,"frozenset({'b', 'c', 'y', 's', 'o', 'v'})"
0.18377646479566717,"frozenset({'b', 'c', 'y', 's', 'w', 'v'})"
0.1896848842934515,"frozenset({'f', 'b', 'c', 'y', 's', 'v', 'n'})"
0.1896848842934515,"frozenset({'f', 'b', 'c', 'y', 's', 'p', 'v'})"
0.1896848842934515,"frozenset({'b', 'c', 'y', 's', 'p', 'v', 'n'})"
0.1896848842934515,"frozenset({'f', 'b', 'c', 'y', 's', 'p', 'v', 'n'})"
0.1842688330871492,"frozenset({'b', 'c', 'y', 's', 'p', 'o', 'v'})"
0.1842688330871492,"frozenset({'f', 'b', 'c', 'y', 's', 'o', 'v'})"
0.1842688330871492,"frozenset({'b', 'c', 'y', 's', 'o', 'v', 'n'})"
0.1842688330871492,"frozenset({'f', 'b', 'c', 'y', 's', 'p', 'o', 'v'})"
0.1842688330871492,"frozenset({'b', 'c', 'y', 's', 'p', 'o', 'v', 'n'})"
0.1842688330871492,"frozenset({'f', 'b', 'c', 'y', 's', 'o', 'v', 'n'})"
